Attrition,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Ticket_Medio,Transacoes_por_Mes,Gasto_Medio_Mensal,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Faixa_Idade,Renda_Class,Cluster
0,42,3,22,5,3,1,1.01,4059,80,0.86,0.045,50.7375,3.636363636363636,184.5,M,Graduate,Single,$60K - $80K,Silver,30-49,Alta,0
0,45,2,37,3,3,4,0.597,4077,70,1.059,0.663,58.24285714285714,1.891891891891892,110.1891891891892,F,Post-Graduate,Single,Unknown,Blue,30-49,Baixa,1
1,45,4,33,1,3,2,0.739,2335,41,0.708,0.631,56.95121951219512,1.2424242424242424,70.75757575757575,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,1
0,45,3,26,3,2,4,0.656,3718,72,0.756,0.463,51.638888888888886,2.769230769230769,143.0,F,High School,Single,$40K - $60K,Blue,30-49,Média,1
0,53,0,47,5,2,1,0.742,4919,75,0.744,0.067,65.58666666666667,1.5957446808510638,104.65957446808513,M,Uneducated,Divorced,$120K +,Blue,50-69,Alta,0
1,51,2,41,5,2,3,0.312,2038,39,0.625,0.0,52.256410256410255,0.951219512195122,49.707317073170735,M,High School,Married,$80K - $120K,Blue,50-69,Alta,0
0,38,2,31,5,2,2,0.553,3831,68,0.511,0.175,56.338235294117645,2.193548387096774,123.58064516129032,F,Uneducated,Single,$40K - $60K,Blue,30-49,Média,0
0,55,2,42,4,3,3,0.936,4434,67,0.811,0.0,66.17910447761194,1.5952380952380951,105.57142857142856,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,0
1,47,3,39,3,3,3,0.502,2476,32,0.778,0.0,77.375,0.8205128205128205,63.48717948717949,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,38,1,25,5,0,1,0.799,4657,78,0.696,0.069,59.70512820512821,3.12,186.28,M,Graduate,Single,$80K - $120K,Blue,30-49,Alta,0
1,52,3,48,5,3,4,0.0,1246,27,0.0,0.0,46.14814814814815,0.5625,25.95833333333333,M,Uneducated,Single,$120K +,Blue,50-69,Alta,0
0,43,5,26,6,0,3,1.034,4648,80,0.778,0.347,58.1,3.076923076923077,178.76923076923077,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,1
0,54,2,36,5,1,2,0.59,4350,83,0.766,0.0,52.40963855421687,2.305555555555556,120.83333333333331,M,Unknown,Single,$120K +,Blue,50-69,Alta,0
0,42,5,36,5,2,3,0.81,5668,82,0.64,0.623,69.1219512195122,2.2777777777777777,157.44444444444446,F,High School,Divorced,Less than $40K,Blue,30-49,Baixa,1
1,35,1,25,2,2,4,0.82,2576,42,0.75,0.803,61.333333333333336,1.68,103.04,F,College,Single,Less than $40K,Blue,30-49,Baixa,1
0,62,0,51,3,1,4,0.649,3638,67,0.634,0.0,54.298507462686565,1.3137254901960784,71.33333333333333,F,High School,Single,Unknown,Silver,50-69,Baixa,0
0,48,3,36,4,1,2,0.759,3593,64,1.0,0.0,56.140625,1.7777777777777777,99.80555555555556,F,College,Married,Less than $40K,Blue,30-49,Baixa,0
0,41,4,28,5,1,4,0.791,4004,86,0.755,0.0,46.55813953488372,3.071428571428572,143.0,M,High School,Single,$120K +,Blue,30-49,Alta,0
0,49,2,36,6,3,1,0.782,4504,81,0.929,0.122,55.60493827160494,2.25,125.11111111111111,F,Graduate,Unknown,$40K - $60K,Blue,30-49,Média,0
0,54,0,42,3,1,1,0.917,3283,50,1.273,0.062,65.66,1.1904761904761905,78.16666666666667,M,Graduate,Single,$80K - $120K,Blue,50-69,Alta,0
1,53,3,43,3,2,2,0.842,2562,36,0.44,0.0,71.16666666666667,0.8372093023255814,59.58139534883721,F,College,Married,Less than $40K,Blue,50-69,Baixa,0
0,51,2,41,4,3,1,0.454,3737,71,0.614,0.0,52.63380281690141,1.7317073170731707,91.14634146341464,M,Graduate,Divorced,$60K - $80K,Blue,50-69,Alta,0
0,59,0,48,3,3,4,0.672,4338,77,0.925,0.0,56.33766233766234,1.6041666666666667,90.375,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0
0,39,3,27,6,2,1,0.67,4121,78,0.625,0.0,52.833333333333336,2.888888888888889,152.62962962962962,F,Uneducated,Single,Unknown,Blue,30-49,Baixa,0
0,65,2,54,4,3,2,0.68,4070,71,0.614,0.24,57.32394366197183,1.3148148148148149,75.37037037037037,F,College,Single,$40K - $60K,Blue,50-69,Média,0
0,47,4,32,3,3,4,0.646,3780,70,0.667,0.064,54.0,2.1875,118.125,M,High School,Single,$40K - $60K,Silver,30-49,Média,0
0,42,3,24,4,3,2,0.773,4992,77,0.833,0.652,64.83116883116882,3.208333333333333,208.0,M,High School,Single,Less than $40K,Blue,30-49,Baixa,1
1,45,5,39,2,2,3,0.624,2234,49,0.361,0.057,45.59183673469388,1.2564102564102564,57.282051282051285,M,Unknown,Married,$80K - $120K,Silver,30-49,Alta,0
0,57,0,42,5,1,4,0.72,3795,71,0.614,0.638,53.45070422535211,1.6904761904761905,90.35714285714286,F,Unknown,Married,Less than $40K,Blue,50-69,Baixa,1
0,51,3,43,4,3,2,0.722,4446,68,0.744,0.0,65.38235294117646,1.5813953488372092,103.3953488372093,F,Uneducated,Married,Less than $40K,Blue,50-69,Baixa,0
0,50,1,37,4,3,4,0.606,3965,59,0.844,0.757,67.20338983050847,1.5945945945945943,107.16216216216216,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,47,2,36,6,2,1,0.683,3696,71,0.614,0.734,52.056338028169016,1.9722222222222223,102.66666666666669,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,1
0,57,5,49,4,2,2,0.842,3939,69,1.226,0.762,57.08695652173913,1.4081632653061225,80.38775510204081,F,Graduate,Married,$40K - $60K,Blue,50-69,Média,1
0,48,3,34,4,3,2,0.875,4376,86,0.72,0.063,50.88372093023256,2.5294117647058822,128.7058823529412,M,Post-Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,47,2,37,4,3,2,0.546,3828,86,0.72,0.685,44.51162790697674,2.324324324324324,103.45945945945944,F,Doctorate,Single,Less than $40K,Blue,30-49,Baixa,1
0,42,3,31,3,1,4,0.793,5153,77,0.75,0.17,66.92207792207792,2.4838709677419355,166.2258064516129,F,Unknown,Married,Unknown,Blue,30-49,Baixa,0
0,45,3,33,6,3,2,0.576,3914,83,0.766,0.065,47.1566265060241,2.515151515151515,118.6060606060606,F,Doctorate,Divorced,Unknown,Blue,30-49,Baixa,0
0,52,2,36,6,3,4,0.961,4354,70,0.489,0.074,62.2,1.9444444444444444,120.94444444444444,M,Unknown,Married,$60K - $80K,Blue,50-69,Alta,0
0,37,2,21,5,2,2,0.526,4444,87,0.642,0.281,51.08045977011494,4.142857142857143,211.6190476190476,M,High School,Single,$60K - $80K,Blue,30-49,Alta,1
1,60,1,41,3,2,4,0.187,1522,36,0.2,0.0,42.27777777777778,0.8780487804878049,37.1219512195122,F,Unknown,Single,$40K - $60K,Blue,50-69,Média,0
1,63,0,51,3,3,3,0.631,2395,49,0.361,0.0,48.87755102040816,0.9607843137254902,46.96078431372549,M,Graduate,Single,$60K - $80K,Blue,50-69,Alta,0
0,62,0,50,3,3,3,0.997,4274,68,0.545,0.0,62.85294117647059,1.36,85.48,F,High School,Single,Less than $40K,Blue,50-69,Baixa,0
1,47,1,37,4,2,1,0.81,2738,45,0.406,0.274,60.84444444444444,1.2162162162162162,74.0,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,0
0,50,0,43,4,1,2,0.784,4755,82,0.745,0.626,57.98780487804878,1.9069767441860463,110.5813953488372,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,1
1,39,2,29,3,2,2,0.869,2437,41,0.708,0.0,59.4390243902439,1.4137931034482758,84.03448275862068,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,40,3,27,5,4,2,0.779,4107,82,0.783,0.0,50.08536585365854,3.037037037037037,152.11111111111111,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,0
0,39,3,30,4,2,1,0.624,4493,79,0.756,0.0,56.87341772151899,2.6333333333333333,149.76666666666668,M,College,Single,$120K +,Blue,30-49,Alta,0
0,42,2,23,6,3,1,0.744,3478,64,0.939,0.522,54.34375,2.782608695652174,151.2173913043478,F,Unknown,Unknown,Less than $40K,Blue,30-49,Baixa,1
0,65,0,49,3,2,3,0.556,4351,75,0.923,0.086,58.013333333333335,1.530612244897959,88.79591836734694,M,Graduate,Single,$40K - $60K,Blue,50-69,Média,0
1,32,1,36,3,3,6,1.047,2753,43,0.654,0.0,64.02325581395348,1.1944444444444444,76.47222222222223,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,47,2,40,5,3,2,0.735,4388,83,0.804,0.628,52.86746987951807,2.075,109.7,F,Post-Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,49,4,43,5,1,2,0.796,3915,74,0.644,0.255,52.9054054054054,1.7209302325581397,91.04651162790698,F,Unknown,Divorced,Less than $40K,Blue,30-49,Baixa,0
1,48,3,42,3,2,4,0.807,2013,32,0.455,0.0,62.90625,0.7619047619047619,47.92857142857143,M,Graduate,Single,$60K - $80K,Blue,30-49,Alta,0
0,45,4,31,4,3,3,0.556,2333,51,1.217,0.052,45.74509803921568,1.6451612903225807,75.25806451612904,M,College,Married,$80K - $120K,Blue,30-49,Alta,0
0,62,1,53,4,3,4,0.564,3820,76,0.767,0.06,50.26315789473684,1.4339622641509433,72.0754716981132,M,Graduate,Single,$120K +,Blue,50-69,Alta,0
0,45,3,33,5,1,1,0.826,4129,71,0.651,0.256,58.15492957746479,2.1515151515151514,125.12121212121212,F,High School,Unknown,Less than $40K,Blue,30-49,Baixa,0
1,49,4,31,6,3,3,1.038,2576,39,0.5,0.0,66.05128205128206,1.2580645161290325,83.09677419354838,F,Unknown,Single,Unknown,Blue,30-49,Baixa,0
1,41,4,33,1,3,1,0.632,2414,28,0.273,0.243,86.21428571428571,0.8484848484848485,73.15151515151516,F,Graduate,Divorced,$40K - $60K,Blue,30-49,Média,0
0,50,2,38,5,6,0,0.925,4538,63,0.658,0.096,72.03174603174604,1.6578947368421053,119.42105263157896,M,High School,Married,$120K +,Blue,50-69,Alta,0
0,46,5,33,4,1,3,0.572,4116,68,0.7,0.0,60.52941176470589,2.060606060606061,124.72727272727272,M,Uneducated,Single,$60K - $80K,Blue,30-49,Alta,0
0,42,3,22,4,1,4,0.761,4754,79,0.837,0.598,60.177215189873415,3.590909090909091,216.0909090909091,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,41,4,32,4,3,1,0.91,4813,86,0.755,0.0,55.96511627906977,2.6875,150.40625,F,Uneducated,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,65,1,55,3,2,4,0.744,4511,76,0.689,0.0,59.35526315789474,1.3818181818181818,82.01818181818182,M,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,0
1,55,1,48,5,2,2,1.038,2574,43,0.72,0.0,59.86046511627907,0.8958333333333334,53.625,M,Uneducated,Single,$60K - $80K,Blue,50-69,Alta,0
0,36,3,23,6,6,1,0.68,4389,77,0.878,0.65,57.0,3.347826086956522,190.82608695652172,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,1
0,46,3,27,6,3,3,0.822,4313,72,1.323,0.257,59.90277777777778,2.6666666666666665,159.74074074074073,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
0,58,1,48,4,2,2,0.595,4223,60,0.579,0.557,70.38333333333334,1.25,87.97916666666667,F,Doctorate,Married,Less than $40K,Blue,50-69,Baixa,1
0,42,3,38,5,2,2,0.992,3108,62,0.59,0.271,50.12903225806452,1.631578947368421,81.78947368421052,F,Uneducated,Divorced,Less than $40K,Blue,30-49,Baixa,0
0,38,2,36,6,2,3,0.851,4417,69,0.816,0.733,64.01449275362319,1.9166666666666667,122.69444444444444,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,29,1,18,3,3,3,0.685,4333,72,0.714,0.605,60.18055555555556,4.0,240.72222222222223,F,Uneducated,Married,Less than $40K,Blue,<30,Baixa,1
0,46,4,40,5,2,3,0.96,3691,75,0.705,0.053,49.21333333333333,1.875,92.275,F,Unknown,Divorced,Unknown,Blue,30-49,Baixa,0
1,55,2,49,2,1,2,0.639,2541,36,0.385,0.148,70.58333333333333,0.7346938775510204,51.85714285714285,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,0
0,57,2,36,4,2,2,0.761,3887,79,0.837,0.629,49.20253164556962,2.1944444444444446,107.97222222222224,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,45,4,36,5,3,2,0.903,4210,64,0.939,0.745,65.78125,1.7777777777777777,116.94444444444444,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,47,1,37,6,3,3,0.794,4646,73,0.78,0.505,63.64383561643836,1.972972972972973,125.56756756756756,F,Doctorate,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,43,3,31,3,3,4,0.553,3118,76,0.767,0.087,41.026315789473685,2.4516129032258065,100.58064516129032,F,High School,Married,Less than $40K,Silver,30-49,Baixa,0
0,52,3,36,3,1,2,0.71,3778,70,0.591,0.161,53.97142857142857,1.9444444444444444,104.94444444444444,F,Unknown,Single,Unknown,Blue,50-69,Baixa,0
0,64,0,56,6,6,1,0.753,4546,59,0.903,0.427,77.05084745762711,1.0535714285714286,81.17857142857143,F,High School,Single,Less than $40K,Blue,50-69,Baixa,1
0,52,2,39,4,1,3,0.59,2008,37,0.682,0.221,54.270270270270274,0.9487179487179488,51.48717948717949,F,Graduate,Married,Less than $40K,Blue,50-69,Baixa,0
0,61,0,51,6,3,4,0.829,3689,55,0.618,0.331,67.07272727272728,1.0784313725490196,72.33333333333333,M,High School,Divorced,$60K - $80K,Blue,50-69,Alta,1
0,40,3,35,5,2,4,0.58,5109,78,0.733,0.695,65.5,2.2285714285714286,145.97142857142856,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
1,50,4,35,6,1,5,0.392,2082,54,0.459,0.095,38.55555555555556,1.542857142857143,59.48571428571429,M,Unknown,Married,$40K - $60K,Blue,50-69,Média,0
0,45,5,34,5,1,0,0.551,1753,49,0.441,0.111,35.775510204081634,1.4411764705882353,51.55882352941177,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,0
1,36,1,24,2,1,2,0.74,2467,35,0.346,0.0,70.48571428571428,1.4583333333333333,102.79166666666669,F,Unknown,Single,Less than $40K,Blue,30-49,Baixa,0
0,51,3,46,4,1,4,0.947,4321,89,0.712,0.718,48.550561797752806,1.934782608695652,93.93478260869566,F,High School,Single,Unknown,Blue,50-69,Baixa,1
0,43,2,36,5,2,4,0.75,4262,70,0.667,0.504,60.885714285714286,1.9444444444444444,118.38888888888889,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,51,2,39,5,2,4,0.691,4119,75,1.027,0.477,54.92,1.9230769230769231,105.6153846153846,F,Unknown,Single,Less than $40K,Blue,50-69,Baixa,1
0,47,2,36,3,1,3,0.664,4715,78,0.696,0.214,60.44871794871795,2.1666666666666665,130.97222222222223,M,Unknown,Married,$80K - $120K,Blue,30-49,Alta,0
0,39,2,28,3,2,2,0.634,4386,67,0.675,0.821,65.46268656716418,2.392857142857143,156.64285714285714,F,High School,Single,$40K - $60K,Blue,30-49,Média,1
0,40,1,28,6,2,1,0.754,4064,75,0.786,0.091,54.18666666666667,2.6785714285714284,145.14285714285714,M,High School,Single,$40K - $60K,Blue,30-49,Média,0
0,38,2,27,5,2,1,0.916,4467,73,0.698,0.088,61.19178082191781,2.703703703703704,165.44444444444446,F,High School,Married,Unknown,Blue,30-49,Baixa,0
1,51,2,36,3,1,4,0.528,2220,50,0.562,0.0,44.4,1.3888888888888888,61.66666666666666,F,Graduate,Single,$40K - $60K,Blue,50-69,Média,0
0,44,5,34,5,3,2,0.807,4617,70,0.628,0.709,65.95714285714286,2.0588235294117645,135.7941176470588,M,Unknown,Married,$60K - $80K,Blue,30-49,Alta,1
0,38,3,29,4,3,0,0.721,4190,81,1.025,0.097,51.72839506172839,2.793103448275862,144.48275862068965,M,Graduate,Single,$120K +,Blue,30-49,Alta,0
0,47,5,39,6,3,1,0.911,4423,63,0.703,0.473,70.2063492063492,1.6153846153846154,113.4102564102564,M,Unknown,Single,$120K +,Blue,30-49,Alta,1
0,32,0,26,6,2,4,0.715,5036,76,0.689,0.06,66.26315789473684,2.923076923076923,193.69230769230768,F,Unknown,Single,Unknown,Blue,30-49,Baixa,0
0,53,3,47,5,2,1,0.588,3863,74,0.644,0.107,52.2027027027027,1.574468085106383,82.19148936170212,M,Post-Graduate,Married,$80K - $120K,Blue,50-69,Alta,0
1,40,3,34,5,1,2,0.872,2684,38,0.31,0.0,70.63157894736842,1.1176470588235294,78.94117647058823,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,0
0,45,3,36,6,3,2,0.766,4073,79,0.881,0.0,51.55696202531646,2.1944444444444446,113.13888888888889,M,Graduate,Divorced,$60K - $80K,Blue,30-49,Alta,0
0,41,4,36,3,1,1,0.802,4544,89,0.854,0.223,51.056179775280896,2.4722222222222223,126.22222222222224,M,Graduate,Single,$40K - $60K,Blue,30-49,Média,0
1,53,2,49,2,2,4,0.629,2489,54,0.385,0.0,46.0925925925926,1.1020408163265305,50.795918367346935,F,College,Single,Unknown,Blue,50-69,Baixa,0
0,44,5,34,4,1,2,0.746,3692,68,0.744,0.816,54.294117647058826,2.0,108.58823529411764,F,College,Married,Less than $40K,Blue,30-49,Baixa,1
0,39,2,36,5,1,1,0.674,3761,70,0.628,0.0,53.72857142857143,1.9444444444444444,104.47222222222224,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,0
0,50,1,37,6,1,1,0.844,4752,88,0.66,0.362,54.0,2.3783783783783785,128.43243243243242,F,Uneducated,Single,Less than $40K,Blue,50-69,Baixa,1
1,39,3,23,1,2,3,0.408,2010,43,0.344,0.322,46.74418604651163,1.8695652173913044,87.3913043478261,M,Unknown,Single,$60K - $80K,Blue,30-49,Alta,1
1,44,3,36,6,3,4,0.89,2506,46,0.643,0.0,54.47826086956522,1.2777777777777777,69.61111111111111,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,56,3,36,4,3,0,0.72,4497,68,0.789,0.67,66.13235294117646,1.8888888888888888,124.91666666666669,F,Post-Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,63,0,36,3,3,3,0.54,4533,65,0.625,0.621,69.73846153846154,1.805555555555556,125.91666666666669,M,Uneducated,Single,$40K - $60K,Blue,50-69,Média,1
0,50,1,38,4,5,3,0.812,3647,65,0.667,0.06,56.10769230769231,1.7105263157894737,95.97368421052632,M,Unknown,Married,$120K +,Blue,50-69,Alta,0
0,40,3,29,5,1,4,1.044,3366,56,1.074,0.68,60.10714285714285,1.9310344827586208,116.06896551724138,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,48,3,40,6,3,3,0.683,3350,67,0.634,0.0,50.0,1.675,83.75,M,Unknown,Single,$60K - $80K,Blue,30-49,Alta,0
1,53,2,47,1,2,3,0.602,2520,49,0.531,0.0,51.42857142857143,1.0425531914893618,53.61702127659574,F,Uneducated,Single,$40K - $60K,Blue,50-69,Média,0
0,44,1,36,3,2,4,0.743,4590,91,0.655,0.902,50.43956043956044,2.5277777777777777,127.5,F,Uneducated,Married,Less than $40K,Blue,30-49,Baixa,1
0,56,2,45,5,1,3,0.852,4943,70,0.795,0.0,70.61428571428571,1.5555555555555556,109.84444444444443,F,Graduate,Unknown,Unknown,Blue,50-69,Baixa,0
1,40,3,36,3,2,2,0.611,2051,31,0.632,0.129,66.16129032258064,0.8611111111111112,56.97222222222222,F,Uneducated,Single,Unknown,Blue,30-49,Baixa,0
0,41,4,35,5,3,3,0.982,3127,51,0.962,0.024,61.31372549019608,1.457142857142857,89.34285714285714,M,Graduate,Single,$120K +,Blue,30-49,Alta,0
0,40,4,28,4,1,1,0.835,5207,79,0.927,0.0,65.9113924050633,2.821428571428572,185.9642857142857,F,Unknown,Married,Less than $40K,Blue,30-49,Baixa,0
0,45,4,36,3,1,4,0.879,2965,70,0.556,0.125,42.35714285714285,1.9444444444444444,82.36111111111111,F,High School,Divorced,Less than $40K,Blue,30-49,Baixa,0
0,40,2,32,3,3,0,0.975,4858,73,0.738,0.447,66.54794520547945,2.28125,151.8125,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
0,52,3,45,4,1,2,0.734,3880,68,0.478,0.133,57.05882352941177,1.511111111111111,86.22222222222223,M,Uneducated,Unknown,$120K +,Blue,50-69,Alta,0
1,59,2,45,1,3,3,0.853,2594,48,0.455,0.693,54.04166666666666,1.0666666666666669,57.644444444444446,F,Unknown,Single,Unknown,Blue,50-69,Baixa,1
0,49,2,36,6,3,3,0.75,3837,57,0.781,0.758,67.3157894736842,1.5833333333333333,106.58333333333331,F,High School,Divorced,Less than $40K,Blue,30-49,Baixa,1
0,47,2,40,6,1,3,0.641,3608,56,0.514,0.073,64.42857142857143,1.4,90.2,M,Graduate,Divorced,$80K - $120K,Blue,30-49,Alta,0
0,42,3,36,5,2,3,0.857,4715,85,0.848,0.678,55.47058823529412,2.361111111111111,130.97222222222223,F,Graduate,Divorced,Less than $40K,Blue,30-49,Baixa,1
1,41,5,28,6,2,2,0.883,2874,44,0.63,0.0,65.31818181818181,1.5714285714285714,102.64285714285714,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,43,5,37,4,3,4,0.89,3980,77,0.75,0.0,51.688311688311686,2.081081081081081,107.56756756756756,M,High School,Married,$120K +,Blue,30-49,Alta,0
0,40,4,20,6,4,3,0.722,4542,70,0.591,0.123,64.88571428571429,3.5,227.1,F,Graduate,Single,Less than $40K,Gold,30-49,Baixa,0
0,45,1,35,4,4,4,1.037,3964,76,0.854,0.283,52.1578947368421,2.1714285714285717,113.25714285714284,F,High School,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,43,2,23,3,3,2,0.89,4486,71,0.69,0.033,63.183098591549296,3.0869565217391304,195.0434782608696,M,High School,Married,$120K +,Silver,30-49,Alta,0
0,48,2,40,3,2,4,0.679,3943,78,0.696,0.144,50.55128205128205,1.95,98.575,F,Graduate,Married,Unknown,Blue,30-49,Baixa,0
1,46,1,30,3,2,1,1.035,2751,47,1.136,0.0,58.53191489361702,1.5666666666666669,91.7,F,Uneducated,Single,$40K - $60K,Blue,30-49,Média,0
0,41,3,36,3,1,1,0.941,4924,70,0.795,0.538,70.34285714285714,1.9444444444444444,136.77777777777777,F,Doctorate,Married,Less than $40K,Blue,30-49,Baixa,1
0,38,3,32,4,3,2,0.862,3772,74,1.0,0.759,50.972972972972975,2.3125,117.875,F,Post-Graduate,Married,Less than $40K,Blue,30-49,Baixa,1
1,45,0,30,3,2,4,0.535,2061,47,0.424,0.0,43.85106382978724,1.5666666666666669,68.7,F,Unknown,Married,$40K - $60K,Blue,30-49,Média,0
0,44,2,36,3,1,2,0.666,4375,81,0.688,0.0,54.01234567901235,2.25,121.52777777777776,F,Graduate,Married,Unknown,Blue,30-49,Baixa,0
0,35,2,36,3,2,1,0.694,4548,71,0.821,0.714,64.05633802816901,1.9722222222222223,126.33333333333331,F,Uneducated,Single,Less than $40K,Blue,30-49,Baixa,1
0,49,4,39,4,2,3,0.729,3808,89,0.508,0.0,42.78651685393258,2.282051282051282,97.64102564102564,F,Graduate,Married,Less than $40K,Blue,30-49,Baixa,0
0,47,4,35,4,2,4,0.571,3778,69,0.816,0.0,54.7536231884058,1.9714285714285715,107.94285714285714,F,Graduate,Unknown,Less than $40K,Blue,30-49,Baixa,0
0,48,3,36,3,3,4,0.748,4791,68,0.889,0.086,70.45588235294117,1.8888888888888888,133.08333333333334,M,High School,Single,$80K - $120K,Blue,30-49,Alta,0
1,50,4,44,2,3,2,0.445,1880,42,0.355,0.786,44.76190476190476,0.9545454545454546,42.72727272727273,F,Graduate,Single,Less than $40K,Blue,50-69,Baixa,1
0,44,4,36,6,1,3,0.619,3706,65,0.585,0.0,57.01538461538462,1.805555555555556,102.94444444444444,M,Uneducated,Unknown,$60K - $80K,Blue,30-49,Alta,0
0,37,3,36,5,2,0,0.952,4011,72,0.674,0.235,55.708333333333336,2.0,111.41666666666669,M,Graduate,Divorced,$40K - $60K,Blue,30-49,Média,0
0,47,3,41,5,1,3,0.804,4904,81,0.761,0.133,60.54320987654321,1.975609756097561,119.60975609756098,F,High School,Single,Unknown,Blue,30-49,Baixa,0
0,35,1,36,6,2,3,1.041,3668,60,0.818,0.321,61.13333333333333,1.6666666666666667,101.88888888888889,F,Graduate,Single,Unknown,Blue,30-49,Baixa,1
0,51,0,36,4,2,3,0.442,5080,85,0.491,0.069,59.76470588235294,2.361111111111111,141.11111111111111,M,Graduate,Married,$120K +,Blue,50-69,Alta,0
0,36,3,18,4,3,3,0.808,4009,73,0.49,0.594,54.917808219178085,4.055555555555555,222.72222222222223,F,Graduate,Single,$40K - $60K,Blue,30-49,Média,1
0,33,2,19,4,3,4,0.79,4390,76,1.0,0.529,57.76315789473684,4.0,231.05263157894737,F,Unknown,Married,$40K - $60K,Blue,30-49,Média,1
1,32,0,36,6,3,2,0.894,2579,51,0.594,0.0,50.5686274509804,1.4166666666666667,71.63888888888889,F,Uneducated,Married,Unknown,Blue,30-49,Baixa,0
1,59,0,52,6,4,2,0.52,2256,40,0.667,0.0,56.4,0.7692307692307693,43.38461538461539,F,Doctorate,Married,Less than $40K,Blue,50-69,Baixa,0
0,51,2,44,4,6,4,0.742,4010,75,0.786,0.303,53.46666666666667,1.7045454545454546,91.13636363636364,F,Unknown,Unknown,$40K - $60K,Blue,50-69,Média,0
0,50,1,32,4,1,3,0.869,5025,70,0.707,0.621,71.78571428571429,2.1875,157.03125,F,High School,Married,Less than $40K,Blue,50-69,Baixa,1
0,39,1,36,5,3,2,0.69,4631,76,0.767,0.359,60.93421052631579,2.111111111111111,128.63888888888889,F,Post-Graduate,Married,$40K - $60K,Blue,30-49,Média,1
0,49,4,45,3,3,3,0.769,4750,72,0.756,0.744,65.97222222222223,1.6,105.55555555555556,F,Unknown,Divorced,Less than $40K,Blue,30-49,Baixa,1
1,43,3,25,3,3,3,0.719,2180,31,0.409,0.868,70.3225806451613,1.24,87.2,M,College,Married,$80K - $120K,Blue,30-49,Alta,1
0,41,2,29,4,2,3,0.649,3895,59,0.788,0.779,66.01694915254237,2.034482758620689,134.31034482758622,F,Graduate,Single,Less than $40K,Blue,30-49,Baixa,1
0,51,2,38,4,2,3,0.731,3060,66,0.65,0.079,46.36363636363637,1.736842105263158,80.52631578947368,M,Unknown,Divorced,$80K - $120K,Blue,50-69,Alta,0
